File_Name	Claim_Date	Deduction_Date	ClaimNbr	Manufacturer_Nbr	Manufacturer	Broker	Explanation	Invoice_Total
L45111.pdf	8/5/2022	10/4/2022	L45111	71648		LAUREN LERNER		166.14
L45112.pdf	8/5/2022	10/4/2022	L45112	71648	KEHE GROCERY	LAUREN LERNER	PRICE DIFFERENCE	237.6
L45113.pdf	8/8/2022	10/4/2022	L45113	71648	OE  KEHE GROCERY	LAUREN LERNER	PRICE DIFFERENCE	158.7
L45114.pdf	8/5/2022	10/4/2022	L45114	71648	KEHE GROCERY	LAUREN LERNER	PRICE DIFFERENCE	168.96
L45115.pdf	8/5/2022	10/4/2022	L45115	71676	WELCHS	DEBBIE MARTIN	PRICE DIFFERENCE	565.6
L45116.pdf	8/5/2022	10/4/2022	L45116	71860	KODIAK CAKES	BOB POORE	CLOSEOUT	614.04
L45117.pdf	8/5/2022	10/4/2022	L45117	718600	KODIAK CAKES	BOB POORE		185.58
L45118.pdf	8/5/2022	10/4/2022	L45118	71860	EE KODIAK CAKES	BOB POORE	PRICE DIFFERENCE	24750
L45119.pdf	8/5/2022	10/4/2022	L45119	71860	KODIAK CAKES	BOB POORE		200.49
L45120.pdf	8/5/2022	10/4/2022	L45120	1860	KODIAK CAKES	BOB POORE		285.18
L45121.pdf	8/8/2022	10/4/2022	L45121	71930	SCRIPTURE CANDY	WARREN SNIDER	CLOSEOUT	14256
L45122.pdf	8/5/2022	10/4/2022	L45122	72118	OO OE MASSIMO ZANETTI BEVERAGE USA	LARA MENDEZ ;	ME PRICE DIFFERENCE	1095.9
L45123.pdf	8/5/2022	10/4/2022	L45123	72233	SALOV NA CORP/FILIPPO BERIO	PATSY ARROWOOD	 " PRICE DIFFERENCE	242.28
L45124.pdf	8/5/2022	10/4/2022	L45124	72256	FARIBAULT FOODS	“MANDY YANG	PRICE DIFFERENCE	117.6
L45125.pdf	8/5/2022	10/4/2022	L45125	70507	“ ANIMATED BRANDS	BRENT HUNTER	A OS PRICE DIFFERENCE	95422
L45126.pdf	8/8/2022	10/4/2022	L45126	70507	7  ANIMATED BRANDS	BRENT HUNTER	PRICE DIFFERENCE	659.85
L45127.pdf	8/5/2022	10/4/2022	L45127	70507	ANIMATED BRANDS	BRENT HUNTER	PRICE DIFFERENCE	558
L45128.pdf	8/5/2022	10/4/2022	L45128	72280	ORGAININC	J CAFUK	PRICE DIFFERENCE	271.32
L45129.pdf	8/5/2022	10/4/2022	L45129	72280	ORGAIN INC	J CAFUK		337.6
L45130.pdf	8/8/2022	10/4/2022	L45130	72287	(SSSSSSSÉWS«D£BKG FTD	RAY RHONEY	SS ‘ PRICE DIFFERENCE	994.77
L45131.pdf	8/5/2022	10/4/2022	L45131	72294	NESTLE USA	LINDA MANUS	LUMP SUM BILLBACK	2500
L45132.pdf	8/5/2022	10/4/2022	L45132	72294	NESTLE USA	A LINDA MANUS	; OS PRICE DIFFERENCE	1325.43
L45133.pdf	8/5/2022	10/4/2022	L45133	72340	< AE  JOHN PATON	7  BOB POORE ;	ZZ   PRICE DIFFERENCE	934.7
L45134.pdf	8/5/2022	10/4/2022	L45134	72344	BORGES USA ©	WINDY KLINE	OS PRICE DIFFERENCE	1459.86
L45135.pdf	8/5/2022	10/4/2022	L45135	72443	MARUCHAN	MANDY YANG	EDLP ALLOWANCE	885.96
L45136.pdf	8/5/2022	10/4/2022	L45136	72443	MARUCHAN	MANDY YANG	EDLP ALLOWANCE	683.84
L45137.pdf	8/5/2022	10/4/2022	L45137	72443		MANDYYANG		471.66
L45138.pdf	8/5/2022	10/4/2022	L45138	72443	MARUCHAN	MANDY YANG	EDLP ALLOWANCE	2460.92
L45139.pdf	8/5/2022	10/4/2022	L45139	72443	/ » MARUCHAN	MANDY YANG	EDLP ALLOWANCE	424.32
L45140.pdf	8/8/2022	10/4/2022	L45140	72443	OE MARUCHAN	MANDY YANG	PRICE DIFFERENCE	1368
L45141.pdf	8/5/2022	10/4/2022	L45141	72443	MARUCHAN	MANDYYANG	PRICE DIFFERENCE	662.4
L45142.pdf	8/5/2022	10/4/2022	L45142	72443	MARUCHAN	MANIDY YANG	OO  PRICE DIFFERENCE 7 I	1749.6
L45143.pdf	8/5/2022	10/4/2022	L45143	724433	A MARUCHAN ;	MANDY YANG	©  PRICE DIFFERENCE ;	4520.16
L45145.pdf	8/5/2022	10/4/2022	L45145	72443		MANDYYANG		None
L45146.pdf	8/5/2022	10/4/2022	L45146	70187	FAIRLIFE	SE   BOB SHANER  A SE	None	10036.72
L45147.pdf	8/5/2022	10/4/2022	L45147	72611	FAIRLIFE GROCERY	BOB SHANER	PRICE DIFFERENCE	127.92
L45148.pdf	8/5/2022	10/4/2022	L45148	726450	A OO   MEZZETTA INC	DAVID MITCHELL	PRICE DIFFERENCE	194.04
L45149.pdf	8/5/2022	10/4/2022	L45149	72645	OS MEZZETTA INC	DAVID MITCHELL	PRICE DIFFERENCE	208.86
L45150.pdf	8/5/2022	10/4/2022	L45150	72688	HOSTESS	BRENT HUNTER	“SHIPPER BILL BACK	1782
L45151.pdf	10/8/2022	10/4/2022	L45151	72688	I  HOSTESS	NN BRENT HUNTER	None	845.06
L45152.pdf	8/8/2022	10/4/2022	L45152	72688	SS HOOSTESS	BRENT HUNTER	“  PRICE DIFFERENCE	746.43
L45153.pdf	8/5/2022	10/4/2022	L45153	72688	« HOSTESS	BRENT HUNTER	PRICE DIFFERENCE	334.08
L45154.pdf	8/8/2022	10/7/2022	L45154	71651	KELLOGGS	GRETCHEN FILER	SCAN BILLBACK	1111.48
L45155.pdf	8/8/2022	10/7/2022	L45155	71651		GRETCHEN FILER		860.36
L45156.pdf	8/8/2022	10/7/2022	L45156	71651		GRETCHEN FILER		1693.41
L45157.pdf	8/8/2022	10/7/2022	L45157	71651	KELLOGGS	GRETCHEN FILER		518.84
L45158.pdf	8/8/2022	10/7/2022	L45158	71651	KELLOGGS”	ST LO GRETCHEN FILER	PRICE DIFFERENCE	218.45
L45159.pdf	8/8/2022	10/7/2022	L45159	71651		GRETCHEN FILER		306.18
L45160.pdf	8/8/2022	10/7/2022	L45160	71651	KELLOGGS	©  GRETCHEN FILER		144.29
L45161.pdf	8/8/2022	10/7/2022	L45161	71651	S KELLOGGS	GRETCHEN FILER	PRICE DIFFERENCE 7	106.11
L45162.pdf	8/8/2022	10/7/2022	L45162	71651	KELLOGGS	GRETCHEN FILER	© PRICE DIFFERENCE	262.44
L45163.pdf	8/8/2022	10/7/2022	L45163	71651	KELLOGGS	GRETCHEN FILER	PRICE DIFFERENCE	78400
L45164.pdf	8/8/2022	10/7/2022	L45164	71651	SE  KELLOGGS	GRETCHEN FILER	LUMP SUM BILLBACK	5000
L45165.pdf	8/8/2022	10/7/2022	L45165	71651	KELLOGGS	GRETCHEN FILER	AD FUNDS	1000
L45166.pdf	8/8/2022	10/7/2022	L45166	71651	KELLOGGS	OS AE GRETCHEN FILER	AD FUNDS	1000
L45167.pdf	8/8/2022	10/7/2022	L45167	71651	AS   KELLOGGS	GRETCHEN FILER	SHIPPER BILL BACK	542.08
L45168.pdf	8/8/2022	10/7/2022	L45168	71651	KELLOGGS	GRETCHEN FILER	A SHIPPER BILL BACK	572
L45169.pdf	8/8/2022	10/7/2022	L45169	71651	KELLOGGS	GRETCHEN FILER	‘SHIPPER BILL BACK	458.95
L45170.pdf	8/8/2022	10/7/2022	L45170	71651	KELLOGGS	GRETCHEN FILER	SHIPPER BILL BACK	494.25
L45171.pdf	8/8/2022	10/7/2022	L45171	70451	KRAFT	KRAFT MAILDROP		164.12
L45172.pdf	8/8/2022	10/7/2022	L45172	70451	KRAFT	SI(TSÉ‘;S  KRAFT MAILTROP	LUMPSUM BILLBACK	4000
L45173.pdf	8/8/2022	10/7/2022	L45173	70451	KRAFT	KRAFT MAILDROP	EDLP ALLOWANCE	4677.6
L45174.pdf	8/8/2022	10/7/2022	L45174	70451	ES KRAFT	KRAFT MAILDROP	EDLP ALLOWANCE	436.2
L45175.pdf	8/8/2022	10/7/2022	L45175	70451	EE S KRAFT	KRAFT MAILDROP	SCAN BILLBACK	1084.51
L45176.pdf	8/8/2022	10/7/2022	L45176	70451	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	4344.04
L45177.pdf	8/8/2022	10/7/2022	L45177	70451	S KRAFT	KRAFT MAILDROP		1654.68
L45178.pdf	8/8/2022	10/7/2022	L45178	70451	OE KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	856.8
L45179.pdf	10/8/2022	10/7/2022	L45179	70451	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	476.72
L45180.pdf	8/8/2022	10/7/2022	L45180	70315	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	102.84
L45181.pdf	8/8/2022	10/7/2022	L45181	70815	PE KRAFT	A  OS KRAFT MAIEROP	PER CASE BILLBACK	547.2
L45182.pdf	8/15/2022	10/14/2022	L45182	71046	ZUEARMEX	RAY RHONEY	SCAN BILLBACK	256.9
L45183.pdf	8/15/2022	10/14/2022	L45183	71048	VOS A  STARKIST CO M	JASON STARK	DLP ALLOWANCE	372.15
L45184.pdf	8/15/2022	10/14/2022	L45184	71048	STARKIST CO	JASON STARK	LUMP SUM BILLBACK	1000
L45185.pdf	8/15/2022	10/14/2022	L45185	71048		JASON STARK		156.24
L45186.pdf	8/18/2022	10/14/2022	L45186	71048	SS STTARKIST CO	JASON STARK		650.16
L45187.pdf	8/15/2022	10/14/2022	L45187	71048	STARKIST CO	JASON STARK	PRICE DIFFERENCE	174.72
L45188.pdf	8/8/2022	10/14/2022	L45188	71048	STARKIST CO	JASON STARK	PRICE DIFFERENCE	101.64
L45189.pdf	8/15/2022	10/14/2022	L45189	71048	STARKIST CO	JASON STARK	PRICE DIFFERENCE	203.28
L45190.pdf	8/18/2022	10/14/2022	L45190	71048	STARKIST CO	S JASON STARK	PRICE DIFFERENCE	296.4
L45191.pdf	8/15/2022	10/14/2022	L45191	71123	CLOROX	ANGELA JONES	PRICE DIFFERENCE	198.73
L45192.pdf	8/15/2022	10/14/2022	L45192	71206	MIDS PASTA	WARREN BOYD		3750
L45193.pdf	8/15/2022	10/14/2022	L45193	71148		L MANUS		8033.69
L45194.pdf	8/15/2022	10/14/2022	L45194	74148	OE NESTLE USA	L MANUS		624.15
L45195.pdf	8/15/2022	10/14/2022	L45195	71148	NESTLE USA	CS LMANUS	EDLP ALLOWANCE	4414.06
L45196.pdf	8/15/2022	10/14/2022	L45196	71148	NESTLE USA	L MANUS	« EDL ALLOWANCE	2208.18
L45197.pdf	8/15/2022	10/14/2022	L45197	71148	NESTLE USA	L MANUS		444.6
L45198.pdf	8/15/2022	10/94/22	L45198	71148	OO   NESTLE USA	A  BMANUS	«  EDLP ALLOWANCE	1212.12
L45199.pdf	8/15/2022	10/14/2022	L45199	71148	NESTLE USA	L MANUS ©	EDLP ALLOWANCE	28524.72
L45200.pdf	8/15/2022	10/14/2022	L45200	71183		BRIAN ROOS		7119
L45201.pdf	8/15/2022	10/14/2022	L45201	71183	SAPUTO CHEESE	AE BRIAN ROOS	SCAN BILLBACK	461.76
L45202.pdf	8/15/2022	10/14/2022	L45202	71183		BRIAN ROOS		1500
L45203.pdf	8/15/2022	10/14/2022	L45203	71183	A  SAPUTOCHEESE	BRIAN ROOS	PRICE DIFFERENCE	1295.13
L45204.pdf	8/15/2022	10/14/2022	L45204	71144	INZONE BRANDS »	RAY RHONEY		147.2
L45205.pdf	8/15/2022	10/14/2022	L45205	71206	MIDS PASTA	WARREN BOYD	PRICE DIFFERENCE	263.2
L45206.pdf	8/15/2022	10/14/2022	L45206	71218	NONNIS FOODS	RAY RHONEY		244.98
L45207.pdf	8/15/2022	10/14/2022	L45207	71224		JACQUE COPELAND		None
L45208.pdf	8/15/2022	10/14/2022	L45208	71224	HP HOOD ©	SE  JACQUE COPELAND	SCAN BILLBACK	366.36
L45209.pdf	8/15/2022	10/14/2022	L45209	71304	OO  SUNMAID	JASON STARK	OS PRICE DIFFERENCE	167.04
L45210.pdf	8/15/2022	10/14/2022	L45210	71360		BOB POORE		273.36
L45211.pdf	8/15/2022	10/14/2022	L45211	71360	}  KELLERS	BOB POORE	CLOSEOUT	854.08
L45212.pdf	8/18/2022	10/14/2022	L45212	71374	TIT SUNNY DELIGHT BEVERAGE CO	BRENT HUNTER		401.22
L45213.pdf	8/15/2022	10/14/2022	L45213	71426	©  KAR NUT PRODUCT CO	BRIAN ROOS	PRICE DIFFERENCE	503.2
L45214.pdf	8/12/2022	10/11/2022	L45214	71503	OE  MRSCUBBINSONS	BURTON LOFTIS	PRICE DIFFERENCE	2191.2
L45215.pdf	8/15/2022	10/14/2022	L45215	71503		BURTONLOFTIS		4106.7
L45216.pdf	8/15/2022	10/14/2022	L45216	71503		SE OE BURTON LOFTIS	SHIPPER BILL BACK	280
L45217.pdf	8/16/2022	10/11/2022	L45217	71503	MRS CUBBINSONS	BURTON LOFTIS	SHIPPER BILL BACK	324
L45218.pdf	8/15/2022	10/14/2022	L45218	71824	FC HOBANI INC	OE 7  LARA MENDEZ	LUMP SUM BILLBACK	500
L45219.pdf	8/15/2022	10/14/2022	L45219	71824	A  CHOBANI INC	LARA MENDEZ		500
L45220.pdf	8/15/2022	10/14/2022	L45220	71524	» CHOBANI INC	LARA MENDEZ	LUMP SUM BILLBACK	500
L45221.pdf	8/8/2022	10/14/2022	L45221	74524	CHOBANI INC	LARA MENDEZ		1500
L45222.pdf	8/18/2022	10/14/2022	L45222	71524	CHOBANI INC	A  LARA MENDEZ		535
L45223.pdf	8/15/2022	10/14/2022	L45223	71524	CHOBANI INC	LARA MENDEZ	SCAN BILLBACK	626.4
L45224.pdf	8/15/2022	10/14/2022	L45224	71524	CHOBANI INC	LARA MENDEZ CO	EDLP ALLOWANCE	667.76
L45225.pdf	08/95/22	10/14/2022	L45225	71824	CHOBANI INC	A  OE LARA MENDEZ	EDLP ALLOWANCE	355.2
L45226.pdf	8/15/2022	10/14/2022	L45226	71524		LARA MENDEZ		738.7
L45227.pdf	8/15/2022	10/14/2022	L45227	71524	  A " CHOBARI INC 	LARA MENDEZ		1419.56
L45228.pdf	8/15/2022	10/4/2022	L45228	715240	CHOBANI INC	LARA MENDEZ	‘PRICE DIFFERENCE	13601.48
L45229.pdf	8/15/2022	10/14/2022	L45229	71524		LARA MENDEZ		956.8
L45230.pdf	8/15/2022	10/14/2022	L45230	71524	)  CHOBANI INC	LARA MENDEZ	OO PRICE DIFFERENCE	122.5
L45231.pdf	8/18/2022	10/14/2022	L45231	71524	CHOBANI INC	LARA MENDEZ	PRICE DIFFERENCE	220190
L45232.pdf	8/15/2022	10/14/2022	L45232	71524	A	LARA MENDEZ		948.44
L45233.pdf	8/15/2022	10/14/2022	L45233	71524	CHOBANI INC	LARA MENDEZ		834.63
L45234.pdf	8/18/2022	10/11/2022	L45234	71540		BOB POORE		324.84
L45235.pdf	8/15/2022	10/14/2022	L45235	71573	OBERTO SAUSAGE COMPANY	MONICA ROOK »	PRICE DIFFERENCE	222.6
L45236.pdf	8/15/2022	10/11/2022	L45236	71877	OE   SHAMROCK FOODS	7  GARY BEILAND	PRICE DIFFERENCE	349.44
L45237.pdf	8/15/2022	10/14/2022	L45237	71569	ARIZONA ICED TEA	RAY RHONEY	PRICE DIFFERENCE	1452.2
L45238.pdf	8/15/2022	10/14/2022	L45238	71569	ARIZONA ICED TEA	RAY RHONEY	EDLP ALLOWANCE	291.84
L45239.pdf	8/15/2022	10/14/2022	L45239	71585	FAGE USA DAIRY	JEREMY DAVIDSON	AD FUNDS	1000
L45240.pdf	8/15/2022	10/14/2022	L45240	71042	4C FOODS	B POORE	PER CASE BILLBACK	382.2
L45241.pdf	8/15/2022	10/14/2022	L45241	71042	4C FOODS	B POORE	PER CASE BILLBACK	762.6
L45242.pdf	8/15/2022	10/14/2022	L45242	71042		B POORE		249.92
L45243.pdf	8/15/2022	10/14/2022	L45243	71042	4C FOODS	B POORE	;	507.6
L45244.pdf	8/15/2022	10/14/2022	L45244	71042	4C FOODS	B POORE		14167.48
L45245.pdf	8/15/2022	10/14/2022	L45245	79845	KRAFT HEINZ	AMANDAABADIE		9193
L45246.pdf	8/15/2022	10/14/2022	L45246	79845	KRAFT HEINZ	PO  AMANDA ABADIE	CLOSEOUT	217
L45247.pdf	8/15/2022	10/14/2022	L45247	79845	KRAFT HEINZ	AMANDA ABADIE	PRICE DIFFERENCE	177.6
L45248.pdf	8/15/2022	10/14/2022	L45248	79845	KRAFT HEINZ	AMANDA ABADIE		615.4
L45249.pdf	8/15/2022	10/14/2022	L45249	79845	IS  KRAFT HEINZ	SS*S**SS AMANDA BAIE	PRICE DIFFERENCE	1169.73
L45250.pdf	8/15/2022	10/14/2022	L45250	79845	KRAFT HEINZ	AMANDA ABADIE	PRICE DIFFERENCE	1019.36
L45251.pdf	8/15/2022	10/14/2022	L45251	70653	KRAFT HEINZ	7  KRAFT	None	243.36
L45252.pdf	8/15/2022	10/14/2022	L45252	70653	KRAFT HEINZ	KRAFT	PRICE DIFFERENCE	183.5
L45253.pdf	8/15/2022	10/14/2022	L45253	70653		KRAFT	None	645.12
L45254.pdf	8/15/2022	10/14/2022	L45254	70653	KRAFT HEINZ	KRAFT		511.88
L45255.pdf	8/15/2022	10/14/2022	L45255	70653	AC   KRAFT HEINZ	PS  KRAFT	SCAN BILLBACK	1874.4
L45256.pdf	8/15/2022	10/14/2022	L45256	70452	3  KRAFT	KRAFT MAILDROP	SCAN BILLBACK	187.12
L45257.pdf	8/15/2022	10/14/2022	L45257	70452	KRAFT	KRAFT MAILDROP	None	1000
L45258.pdf	8/15/2022	10/14/2022	L45258	70452	KRAFT	KRAFT MAILDROP	AD FUNDS	1000
L45259.pdf	8/15/2022	10/14/2022	L45259	70452	KRAFT	KRAFT MAILDROP	None	200.64
L45260.pdf	8/15/2022	10/14/2022	L45260	70452	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	10760.34
L45261.pdf	8/17/2022	10/16/2022	L45261	20355	PICTSWEET	OE 7  RONALD BROWN	None	4000
L45262.pdf	8/17/2022	10/16/2022	L45262	31172	MORINAGA	WARREN SNIDER	NEW ITEM ALLOWANCE	13500
L45263.pdf	8/17/2022	10/16/2022	L45263	70449	SS KELLOGG	CHRISTOPHER SCHWARTZ		568.62
L45264.pdf	8/17/2022	10/16/2022	L45264	70449	KELLOGG	»  CHNISTOPHER S SCHWARTZ		3278.07
L45265.pdf	8/17/2022	10/16/2022	L45265	70449	KELLOGG	CHRISTOPHERSCHWARTZ	“SHIPPER BILL BACK	1533
L45266.pdf	8/17/2022	10/16/2022	L45266	70449	‘KELLOGG	7  “CHRISTOPHER SCHWARTZ		1491
L45267.pdf	8/17/2022	10/16/2022	L45267	70449	‘KELLOGG	CHRISTOPHER SCHWARTZ		1080
L45268.pdf	8/17/2022	10/16/2022	L45268	70449	KELLOGG	OE  CHRISTOPHER SCHWARTZ	AD FUNDS	1000
L45269.pdf	8/17/2022	10/16/2022	L45269	70449	YO  KELLOGG	CHRISTOPHER SCHWARTZ		350
L45270.pdf	8/17/2022	10/16/2022	L45270	70449	KELLOGG	EE CHRISTOPHER SCHWARTZ		30000
L45271.pdf	8/17/2022	10/16/2022	L45271	70449	KELLOGG	CHRISTOPHER SCHWARTZ	LUMP SUM BILLBACK	15000
L45272.pdf	8/17/2022	10/16/2022	L45272	70449	KELLOGG	CHRISTOPHER SCHWARTZ	PRICE DIFFERENCE	283.46
L45273.pdf	8/17/2022	10/16/2022	L45273	70449	SS KEELLOGG	CHRISTOPHER SCHWARTZ		332.9
L45274.pdf	8/17/2022	10/16/2022	L45274	70449		CHRISTOPHER SCHWARTZ		209.76
L45275.pdf	8/17/2022	10/16/2022	L45275	70449	KELLOGG	CHRISTOPHER SCHWARTZ	PRICE DIFFERENCE	612.54
L45276.pdf	8/17/2022	10/16/2022	L45276	70449	KELLOGG	CHRISTOPHER SCHWARTZ O	PRICE DIFFERENCE	487.86
L45277.pdf	8/17/2022	10/16/2022	L45277	70449	EE KELLOGG	CHRISTOPHERSCHWARTZ		899.97
L45278.pdf	8/17/2022	10/16/2022	L45278	70449		CHRISTOPHER SCHWARTZ		335.83
L45279.pdf	8/17/2022	10/16/2022	L45279	70449	KELLOGG	CHRISTOPHERSCHWARTZ		34056
L45280.pdf	8/17/2022	10/16/2022	L45280	70449	KELLOGG	CHRISTOPHER SCHWARTZ	« SCAN BILLBACK	362.08
L45281.pdf	8/17/2022	10/16/2022	L45281	70449	KELLOGG	CHRISTOPHER SCHWARTZ	SCAN BILLBACK	602.04
L45282.pdf	8/17/2022	10/16/2022	L45282	70449	OS KELLOGG	CHRISTOPHER SCHWARTZ	SCAN BILLBACK	1048.11
L45283.pdf	8/17/2022	10/16/2022	L45283	70873	JELLY BELLY	;   DAVID MITCHELL		915.09
L45284.pdf	8/17/2022	10/18/2022	L45284	70898	OS OS ‘CELESTIAL TEA	NE MANDY YANG	LUMP SUM BILLBACK	3000
L45285.pdf	8/17/2022	10/16/2022	L45285	70898	CELESTIAL TEA	MANDY YANG	PER CASE BILLBACK	60192
L45286.pdf	8/17/2022	10/16/2022	L45286	70898	(SS ST CELESTIAL TEA	MANDY YANG	PER CASE BILLBACK	984.96
L45287.pdf	8/17/2022	10/16/2022	L45287	70898	CELESTIAL TEA	OE I  MANDY YANG	PRICE DIFFERENCE	373.32
L45288.pdf	8/17/2022	10/16/2022	L45288	70898		MANDYYANG		518.95
L45289.pdf	08/47/22	10/16/2022	L45289	70898	CELESTIAL TEA	MANDY YANG	PRICE DIFFERENCE	549.54
L45290.pdf	08/47/22	10/16/2022	L45290	70899	NESTLE USA	SSSS RO BROWN	EDLP ALLOWANCE	712
L45291.pdf	8/17/2022	10/16/2022	L45291	70899	NESTLE USA	7 A  RON BROWN	EDLP ALLOWANCE	717.6
L45292.pdf	8/17/2022	10/46/22	L45292	70899	NESTLE USA	RON BROWN”	EDLP ALLOWANCE	635.39
L45293.pdf	8/17/2022	10/16/2022	L45293	70899	NESTLE USA	RON BROWN	 " PRICE DIFFERENCE	1480.68
L45294.pdf	8/17/2022	10/16/2022	L45294	70907	TROPICANA PRODUCTS	A SO	EDLP ALLOWANCE	3146.08
L45295.pdf	8/17/2022	10/16/2022	L45295	70907	TROPICANA PRODUCTS	ETS	EDLP ALLOWANCE	None
L45296.pdf	8/17/2022	10/16/2022	L45296	70907	TROPICANA PRODUCTS	SE	LUMP SUM BILLBACK	200
L45297.pdf	8/17/2022	10/16/2022	L45297	70907	TROPICANA PRODUCTS 4	LACE I	AD FUNDS	1000
L45298.pdf	8/17/2022	10/16/2022	L45298	70907	7    TROPICANA PRODUCTS	2		884846
L45299.pdf	8/17/2022	10/16/2022	L45299	70907	TROPICANA PRODUCTS	None	PER CASE BILLBACK	100.86
L45300.pdf	8/17/2022	10/16/2022	L45300	70917	ACH FOODS	JACQUE COPELAND	PRICE DIFFERENCE	205
L45301.pdf	8/17/2022	10/16/2022	L45301	70943	HORMEL	A  RAY RHONEY	NEW ITEM ALLOWANCE	25000
L45302.pdf	8/7/2022	10/16/2022	L45302	70943	HORMEL	RAY RHONEY	PRICE DIFFERENCE	483.9
L45303.pdf	8/17/2022	10/16/2022	L45303	70970	WELCH FOODS	A  PATSY ARROWOOD	OE  PRICE DIFFERENCE	410.76
L45304.pdf	08/47/22	10/16/2022	L45304	70970	OE   WELCH FOODS	PATSY ARROWOOD	CLOSEOUT	351.4
L45305.pdf	8/17/2022	10/16/2022	L45305	71004	AZTECA	BRIAN ROOS	PRICE DIFFERENCE	118.56
L45306.pdf	8/17/2022	10/46/22	L45306	71013	STORCH USA	A  SCOTT RUBOW	‘SHIPPER BILL BACK	630
L45307.pdf	8/25/2022	10/24/2022	L45307	10294	SWAGGERTY SAUSAGE	MARTY NICHOLS	PRICE DIFFERENCE	4039.13
L45308.pdf	8/25/2022	10/24/2022	L45308	10154	LAND O FROST	RENAY DUNLAP	PRICE DIFFERENCE	2151.92
L45309.pdf	8/25/2022	10/24/2022	L45309	10154	’	RENAY DUNLAP		217.25
L45310.pdf	8/25/2022	10/24/2022	L45310	10154	LAND O FROST	RENAY DUNLAP	» PRICE DIFFERENCE	1769.85
L45311.pdf	8/25/2022	10/24/2022	L45311	10154	OE  LAND O FROST	RENAY DUNLAP	LUMP SUM BILLBACK	500
L45312.pdf	8/25/2022	10/24/2022	L45312	10154		RENAY DUNLAP	OE  PER CASE BILLBACK	392.8
L45313.pdf	8/25/2022	10/24/2022	L45313	10154		RENAY DUNLAP		390.32
L45314.pdf	10/25/2022	10/24/2022	L45314	10154	LANDO FROST	RENAY DUNLAP	PER CASE BILLBACK	378.84
L45315.pdf	8/25/2022	10/24/2022	L45315	10154	LAND O FROST	RENAY DUNLAP	PER CASE BILLBACK	1145.6
L45316.pdf	8/25/2022	10/24/2022	L45316	10118	CARL BUDDIG	MARTY NICHOLS	PER CASE BILLBACK	805.5
L45317.pdf	8/28/2022	10/24/2022	L45317	10148	OS CARL BUDDIG	MARTY NICHOLS	“PER CASE BILLBACK	713
L45318.pdf	8/25/2022	10/24/2022	L45318	10118	CARL BUDDIG	MARTY NICHOLS	None	228
L45319.pdf	8/25/2022	10/24/2022	L45319	10118	SB  CARL BUDDIG LE	MARTY NICHOLS	OO PRICE DIFFERENCE	231.84
L45320.pdf	8/25/2022	10/24/2022	L45320	10118	CARL BUDDIG	MARTY NICHOLS	PRICE DIFFERENCE	1406.65
L45321.pdf	8/25/2022	10/24/2022	L45321	10093	PATAGONIA SEAFARMS	BRANDON COHN	LUMP SUM BILLBACK	500
L45322.pdf	08/285/22	10/24/2022	L45322	10048	ME  JONES DAIRY FARM	7  NE  RENAY DUNLAP	PER CASE BILLBACK	4878.4
L45323.pdf	8/25/2022	10/24/2022	L45323	10048	JONES DAIRY FARM	RENAY DUNLAP	PER CASE BILLBACK	268.2
L45324.pdf	8/25/2022	10/24/2022	L45324	10045	CHATTANOOGA BAKERY	BRIAN ROOS	PRICE DIFFERENCE	190.34
L45325.pdf	8/25/2022	10/24/2022	L45325	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	2731.2
L45326.pdf	8/25/2022	10/24/2022	L45326	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	254
L45327.pdf	8/25/2022	10/24/2022	L45327	30056	FRITO LAY STACYS	A DANIEL RANKIN	PER CASE BILLBACK	1056
L45328.pdf	8/25/2022	10/24/2022	L45328	30016	GEORGIA PACIFIC	DAN NIELAND	PRICE DIFFERENCE	27881.78
L45329.pdf	8/25/2022	10/24/2022	L45329	30016	GEORGIA PACIFIC	DANNIELAND	PRICE DIFFERENCE	4612.41
L45330.pdf	8/25/2022	10/24/2022	L45330	30016	7   GEORGIA PACIFIC	OO   DAN NIELAND	PRICE DIFFERENCE	1965.18
L45331.pdf	8/25/2022	10/24/2022	L45331	30016	SIE GEORGIA PACIFIC	‘DAN NIELAND		3012.25
L45332.pdf	8/25/2022	10/24/2022	L45332	30016	BP  GEORGIA PACIFIC	AE  DAN NIELAND	EDLP ALLOWANCE	7145.6
L45333.pdf	8/25/2022	10/24/2022	L45333	30016	GEORGIA PACIFIC	DAN NIELAND		2500
L45334.pdf	8/25/2022	10/24/2022	L45334	30016	GEORGIA PACIFIC	DAN NIELAND	SS  AD FUNDS	500
L45335.pdf	8/25/2022	10/24/2022	L45335	40452	SS  PERDUE	BOA  CECE GILL	PER CASE BILLBACK	183.96
L45336.pdf	8/28/2022	10/24/2022	L45336	10452	PERDUE	CECE GILL	PER CASE BILLBACK	2977.92
L45337.pdf	8/25/2022	10/24/2022	L45337	10452	PERDUE	CECE GILL	PER POUND BILLBACK	1129.18
